article_id,cluster
573631008,792
573631009,47
573631010,451
573632001,47
573635001,1546
573639001,309
573650001,815
573651001,994
573651005,153
573652001,672
573652002,994
573652003,672
573652004,1581
573652005,1581
573652007,994
573658004,1369
573665001,1037
573665003,1756
573669001,773
573669002,61
573677001,4
573679001,1217
573685001,987
573685002,327
573695001,1541
573700001,1546
573701001,309
573701003,1546
573704001,1037
573704003,951
573716002,96
573716005,1055
573716007,96
573716009,399
573716010,1868
573716011,1524
573716012,1073
573716013,403
573716015,96
573716016,96
573716023,335
573716024,488
573716028,96
573716033,1863
573716037,1868
573716039,96
573716040,488
573716046,1801
573716049,335
573716050,96
573716052,1863
573716053,1055
573716054,1073
573716072,791
573728001,1531
573740003,1978
573740004,1163
573740005,1796
573759001,880
573760001,317
573773004,1453
573773005,1453
573814001,1518
573819001,775
573830001,1577
573852002,236
573852003,742
573856001,20
573856022,875
573856023,530
573856024,1374
573864001,530
573864007,20
573866001,251
573870005,1374
573872001,425
573872003,768
573875001,1690
573888001,1087
573892001,229
573929001,808
573937001,1869
573937002,1844
573937003,310
573937005,310
573937006,310
573958001,808
573958002,82
574051001,1445
574051002,579
574057001,579
574057002,755
574057004,1109
574058001,107
574058002,655
574059002,438
574060001,579
574060002,438
574060004,1109
574063001,107
574063002,438
574063003,1922
574064001,1626
574064002,200
574066001,101
574069001,200
574069002,1353
574069004,171
574069008,1388
574080001,1148
574103001,579
574106001,579
574106002,438
574106003,579
574109001,1109
574109010,438
574109011,579
574109012,1796
574109013,438
574109014,579
574109015,1109
574109017,579
574109020,1445
574109021,1109
574109022,438
574109023,1445
574109025,1905
574109026,1350
574109028,438
574109029,1796
574109032,1445
574109035,579
574109038,755
574109039,579
574109042,1445
574109043,1321
574109051,1353
574112001,171
574112002,438
574112005,1388
574112007,1109
574116001,1898
574117001,1388
574117006,1445
574119001,200
574120001,1388
574124001,167
574148002,1949
574150001,303
574150002,1386
574153001,562
574157001,1386
574168004,286
574198002,259
574198004,1066
574198005,1815
574198007,189
574198010,1815
574211002,189
574212001,1196
574226001,1102
574228001,779
574228002,116
574228003,482
574243002,841
574243003,779
574258002,571
574258003,571
574258004,571
574271002,907
574277001,689
574282001,689
574282002,170
574289001,82
574298001,1413
574300001,272
574304001,655
574304002,290
574309002,1159
574310001,272
574312002,1192
574340001,1464
574340002,1354
574354002,1028
574399001,561
574399003,1671
574401001,443
574407001,877
574424001,38
574428006,710
574428007,1634
574428009,1667
574454001,202
574454002,1218
574474001,273
574494002,1318
574500001,1365
574500002,1617
574500003,74
574500004,936
574520003,1843
574528005,566
574528006,1637
574528007,1965
574528008,1965
574538001,291
574546001,1566
574556001,1600
574583002,1464
574586001,1566
574594002,898
574594003,1117
574605001,1392
574605002,1088
574607001,202
574607002,1218
574675001,1743
574676001,1743
574677002,528
574680001,1474
574681002,895
574682001,1514
574682002,723
574683001,723
574684001,723
574684002,1948
574687001,1948
574688003,979
574689001,1845
574713001,1942
574715001,345
574717001,445
574717005,968
574718001,236
574719001,33
574722001,1510
574723001,905
574725002,905
574750001,968
574750002,682
574750003,1702
574750005,545
574752003,732
574752004,1066
574752006,189
574752009,189
574761001,1279
574801003,983
574804002,146
574804003,1673
574804006,385
574874002,420
574874003,1221
574874004,1221
574874006,1221
574984001,1004
574986003,329
574987001,97
574987003,97
574987004,882
575001001,202
575001002,1218
575004001,249
575004002,1277
575004005,958
575074001,695
575132001,289
575132002,1003
575141001,570
575141002,232
575141004,570
575141005,681
575151001,339
575154001,1
575154002,312
575156001,1036
575156002,1036
575156003,1293
575156004,1036
575156005,1193
575156006,1293
575156007,1293
575156008,1036
575156009,619
575156010,1928
575156013,1740
575156014,18
575156016,378
575156017,1293
575156018,18
575156019,619
575156025,1293
575156026,1036
575156027,18
575156031,619
575156033,18
575158001,183
575172001,403
575172002,1868
575172003,1868
575172005,399
575178006,96
575182001,1799
575208001,4
575208002,4
575214003,1003
575214004,405
575236001,65
575238001,1215
575238006,284
575293001,632
575293002,1214
575293006,247
575316003,299
575316007,664
575316013,299
575324001,1806
575338001,877
575338005,722
575338012,722
575339001,1106
575343001,1151
575347003,393
575347005,1911
575347009,1437
575347010,1437
575347011,393
575347014,1437
575353001,1830
575373004,1343
575442001,1214
575447004,721
575447005,284
575447008,1215
575451001,632
575456002,632
575456004,632
575456006,632
575460001,1190
575460006,1217
575460008,1217
575460009,1976
575460010,1692
575461001,127
575464001,579
575464004,1388
575466001,739
575466003,1898
575471001,1692
575473001,1217
575482001,1222
575487001,1177
575487002,1177
575487005,1177
575488001,907
575488002,1795
575488003,907
575490001,1177
575493001,82
575494001,1509
575494003,1134
575495001,96
575495003,1868
575495005,1868
575495008,96
575495009,1868
575496004,96
575496005,403
575501001,335
575501003,403
575519001,786
575519003,1558
575521002,24
575521003,246
575521004,1547
575522002,330
575522005,330
575522006,1167
575522008,1167
575523001,1031
575523002,1167
575523003,1167
575523012,1031
575524001,1167
575526001,369
575527003,1558
575527009,786
575528001,1449
575528002,330
575529001,1789
575529002,1558
575529005,1558
575529006,1558
575529007,1558
575529008,1547
575530002,892
575533001,1449
575533002,1485
575533003,246
575533005,1789
575533010,1449
575533011,24
575533012,24
575533013,246
575533014,300
575533015,981
575533016,24
575533017,24
575533019,24
575534001,1031
575535007,1547
575535008,24
575537002,1789
575542001,403
575542002,335
575542003,1868
575542004,399
575542005,399
575542007,96
575542011,399
575542014,768
575579001,1811
575605001,1446
575630001,754
575673001,1223
575714001,233
575726001,1452
575744001,1892
575769001,531
575769002,1885
575819001,1529
575836001,152
575836002,1266
575839001,709
575839002,709
575839003,182
575839004,44
575839010,781
575839012,648
575851001,1498
575862001,482
575862002,1309
575916001,1173
575923001,1112
575942004,297
575944001,817
575944002,143
575955003,1016
575957001,1770
575960002,1478
575974001,1557
576050001,241
576050002,1507
576058001,152
576093001,1601
576097001,1162
576098001,0
576104001,650
576104002,1760
576104005,121
576107001,161
576107002,1834
576112001,1848
576117001,161
576128001,1811
576129001,1521
576130001,128
576134001,1371
576134002,210
576144001,863
576144002,119
576146001,1845
576156001,995
576168002,459
576169001,1690
576174002,82
576202003,1284
576202004,964
576218001,885
576222001,1680
576224003,1937
576224004,1188
576224005,1188
576229001,1258
576232001,885
576234001,885
576244002,1318
576262001,847
576262002,354
576262003,640
576285001,1659
576296001,1659
576303004,1044
576307001,1368
576314001,295
576315001,1895
576315002,1807
576332001,1044
576333001,1690
576333002,1368
576333006,1368
576338001,1436
576341001,1910
576342001,812
576387003,1732
576387004,250
576396001,241
576414001,1099
576414003,1205
576416001,1766
576417001,919
576447003,25
576453004,1879
576556001,1510
576557001,742
576558001,999
576569002,295
576569005,1728
576569006,1008
576579001,868
576620001,1658
576620002,187
576636001,337
576636002,1615
576645001,1570
576653001,1645
576653004,1796
576653005,40
576656003,1235
576656004,753
576657001,767
576661003,822
576661004,169
576661007,822
576661008,169
576661009,1049
576661011,822
576661015,1421
576661016,822
576672001,757
576676001,542
576684001,244
576684003,212
576689001,1082
576692001,1804
576692002,635
576692003,635
576693001,1804
576693002,635
576693003,635
576698004,1235
576705001,663
576705002,1544
576708001,1082
576708002,1082
576710001,1082
576711003,850
576714002,1464
576714003,1354
576716006,1917
576719001,1164
576719002,663
576719003,1464
576719004,663
576719007,1549
576736001,840
576739001,179
576765002,30
576770001,20
576770003,1225
576773002,1225
576773008,20
576773009,1116
576773012,1545
576773015,1629
576773016,1225
576773017,20
576773018,530
576773019,530
576775001,530
576775003,1374
576775006,20
576775009,1116
576775012,1225
576775013,1545
576775016,811
576782001,569
576812001,1069
576812002,433
576821002,52
576859003,167
576859004,1956
576869001,1868
576871002,1666
576897001,395
576897002,353
576897004,14
576897005,1904
576897006,647
576897007,14
576897011,975
576910001,208
576910002,1695
576938001,792
576939001,1695
576941001,792
576947005,1200
576947007,1113
576958001,792
576958004,47
576958005,47
576958006,792
576958007,47
576967001,588
576978001,1870
576991001,1832
576998001,573
576998002,198
577006002,460
577006003,1443
577006005,1443
577006009,713
577006014,713
577025001,1163
577027001,1435
577030005,1212
577033001,591
577033002,81
577033005,759
577033007,1284
577034001,1658
577034004,116
577049001,1034
577062001,759
577062002,964
577076002,1659
577089002,482
577089003,1119
577089004,116
577150001,1825
577150002,531
577151001,531
577151002,1034
577175001,887
577175002,887
577178002,1515
577179001,1542
577183001,1724
577202001,1245
577230002,1379
577230003,230
577245002,1565
577245004,1565
577246001,16
577249003,370
577249005,1136
577249006,1324
577250003,1472
577250006,441
577250007,1472
577250009,441
577251001,1472
577251002,441
577252001,441
577253002,1294
577259003,455
577294001,60
577294002,60
577294005,824
577294006,460
577294010,1180
577294011,60
577294012,713
577294015,1443
577294016,713
577294017,713
577294018,713
577294019,713
577294024,1443
577294025,1443
577294026,60
577294027,713
577294030,713
577294031,1443
577294034,60
577294035,713
577294041,60
577294042,60
577299001,886
577299002,886
577301001,886
577302001,886
577312001,402
577314001,493
577314002,669
577318001,1566
577321001,887
577327001,1087
577327002,1462
577330002,736
577330003,514
577330006,736
577330011,103
577359004,429
577359005,1948
577359006,1404
577373001,528
577375001,208
577379005,1413
577386001,1220
577388003,731
577393001,200
577396001,1404
577398001,1062
577398002,44
577399001,1948
577399004,1220
577400001,429
577402003,1097
577412001,1870
577425001,393
577425002,113
577425003,393
577425005,1911
577425006,113
577425011,113
577425014,1911
577425015,113
577425018,1911
577425021,393
577425022,1911
577430001,143
577431001,719
577444002,1097
577444003,1097
577468004,1443
577468006,60
577468007,460
577468012,1180
577468013,1443
577470001,1192
577477003,1320
577478001,735
577478002,1054
577480004,1771
577494001,60
577494002,60
577494003,460
577494005,713
577494009,1180
577494010,460
577494012,60
577494015,1530
577494017,1180
577494018,1443
577494020,1180
577498001,747
577498002,396
577498003,396
577498004,396
577498005,396
577499001,270
577507001,306
577507004,897
577512001,1678
577512002,274
577512004,351
577512005,1649
577512007,1678
577512008,1678
577512009,1649
577512013,1678
577513001,429
577513002,1240
577513003,1678
577513005,1240
577513006,106
577521001,573
577521003,1170
577529001,1882
577529002,1249
577529004,1235
577542001,1380
577544001,1313
577556001,1734
577574001,1734
577579001,1734
577588002,757
577589001,1142
577627001,530
577627003,277
577638001,1063
577638003,1063
577648001,171
577648002,1445
577648003,1388
577648004,579
577649001,978
577665001,1786
577666003,709
577675001,326
577675002,1855
577686001,151
577704001,41
577709001,648
577713001,1334
577725001,1283
577725002,476
577732001,326
577733001,1636
577750001,601
577755001,295
577755002,427
577755004,295
577759001,1981
577759003,1179
577775001,1786
577777001,1786
577802001,1092
577805002,498
577821001,306
577825001,947
577825002,1371
577827004,1850
577832001,210
577832002,1046
577832003,1046
577852001,1774
577864002,1028
577887003,1564
577888001,966
577888002,1569
577912001,811
577917001,453
577917002,1694
577918001,1488
577919002,959
577935004,808
577948001,1003
577949001,193
577964001,1868
577964002,768
577982001,1610
577985001,689
577986001,1018
577992001,285
577992002,779
577992006,365
577992007,803
578020001,1087
578020002,1087
578020003,1462
578020004,1877
578020007,463
578021001,1600
578023001,586
578041001,999
578051002,295
578051004,1186
578113001,764
578113002,265
578133001,602
578133004,602
578133005,602
578148002,354
578166001,370
578167002,56
578173001,1846
578176001,1830
578178002,1951
578179001,1951
578179002,1423
578179003,750
578182001,1205
578186001,1583
578198001,1995
578198002,966
578199001,1789
578217001,885
578234001,401
578234002,1934
578243006,56
578250001,427
578250003,295
578274001,947
578281002,1755
578293001,1655
578293002,762
578296001,1141
578311001,346
578311002,1418
578311003,1418
578311004,346
578311005,1418
578311006,1418
578311009,785
578311010,1702
578311011,1418
578311015,445
578316001,1672
578317002,1533
578317003,1672
578317005,1672
578317006,1672
578319001,259
578332001,1435
578342001,1664
578342004,1508
578358001,1919
578369001,666
578374001,147
578382001,1621
578382003,1903
578382006,1621
578385001,1785
578386001,1458
578387001,1458
578394002,166
578414001,1165
578416001,1165
578417003,56
578420001,1162
578420002,631
578422002,1903
578422004,314
578422005,1621
578422006,662
578423001,1722
578430001,1722
578430002,351
578430004,1240
578431001,314
578431002,1621
578433003,662
578433004,314
578433006,1798
578433007,1621
578469001,102
578469004,1521
578470001,102
578470002,921
578471003,102
578471005,719
578472001,1034
578474001,355
578474006,494
578474007,494
578476001,1680
578478001,1680
578478003,1593
578478006,1680
578479001,530
578479003,875
578480001,1181
578480002,102
578483001,1976
578487002,355
578487004,1703
578487005,1476
578487006,1703
578487011,1892
578487012,1703
578487013,1476
578487014,1883
578487015,1883
578502001,1995
578534001,149
578545001,1766
578545003,758
578553004,1694
578589001,881
578589002,1794
578589003,1667
578589004,710
578589006,312
578589008,866
578589009,1794
578590001,881
578590002,881
578593001,1958
578597002,936
578599001,1365
578599003,1639
578599005,1958
578599008,74
578606001,996
578621001,979
578626001,1499
578626003,66
578626004,66
578626007,242
578626008,761
578626010,1865
578626011,741
578626012,843
578626019,242
578626020,66
578630001,1499
578630002,843
578630003,1327
578630005,5
578630006,5
578630007,1918
578630008,741
578630009,1865
578630013,242
578630014,761
578630016,1327
578630017,344
578630020,741
578630022,5
578630023,133
578630024,761
578630025,1327
578630026,741
578630027,1713
578630029,242
578630031,242
578696001,1862
578700001,349
578711001,459
578714001,1694
578714002,1694
578716001,1898
578739002,1626
578752001,152
578752002,152
578752003,152
578752006,152
578762001,1995
578762002,1995
578764001,1777
578797001,1259
578816001,1815
578816002,1815
578816004,259
578816005,1815
578816007,1066
578816008,1815
578822001,579
578822002,1353
578825001,1227
578825002,104
578834002,785
578846001,1028
578846002,871
578846003,400
578857001,740
578859001,441
578859005,1472
578860001,935
578863001,292
578863002,292
578876001,1136
578876002,1136
578876003,1294
578876004,1699
578876005,1136
578887001,528
578893001,1354
578893003,7
578893007,1464
578893010,1354
578960001,385
578960002,146
578973001,291
578978001,269
578978002,594
578978003,1356
578984001,459
578984002,459
578984004,1735
578997004,382
578997005,1508
578997006,398
579010003,122
579010004,1377
579010006,1970
579010007,1377
579010008,122
579010010,1377
579010012,1377
579010014,1377
579010015,1970
579010016,1377
579010017,1377
579010021,1377
579010022,1377
579010023,1970
579010025,1377
579010026,1377
579010030,122
579010031,1377
579010032,1377
579010033,1377
579010034,600
579010037,1377
579010038,1377
579010039,1377
579010041,600
579010042,1377
579010043,122
579010044,1377
579010045,1377
579031001,269
579080002,538
579105001,1332
579105005,1052
579118001,710
579118002,881
579118004,1
579118005,881
579119002,710
579119003,710
579119005,881
579121001,1789
579121002,246
579121003,1789
579121004,24
579121005,246
579125001,1754
579125003,1246
579125004,845
579125007,1362
579145001,1470
579145002,1470
579147001,1798
579147002,1093
579148002,1093
579148005,1470
579148006,1470
579160001,1565
579165001,1009
579165002,1009
579165010,1009
579165013,1009
579165014,1009
579165015,1009
579165016,1009
579165017,1009
579165018,1009
579165019,1009
579165020,1009
579165021,1009
579165022,1009
579167001,350
579167002,350
579169001,1955
579169002,1955
579173001,1434
579191001,243
579198001,1566
579222001,170
579262003,1177
579276001,1177
579296001,449
579302001,1542
579302004,482
579302005,214
579302006,1289
579302007,214
579302008,444
579302009,214
579302010,1289
579302011,639
579302012,214
579302013,1289
579302014,1289
579302015,639
579302018,214
579306001,451
579309001,1000
579311001,1155
579311002,1155
579322001,1779
579322002,622
579322004,279
579338002,657
579346001,1755
579348002,501
579353003,1409
579353004,1409
579361002,1052
579365002,1290
579365003,1409
579365004,622
579365006,622
579366001,830
579366003,1290
579366006,1409
579368001,1224
579368002,813
579372001,622
579372003,501
579372004,622
579372007,622
579372008,830
579373002,622
579383001,1118
579394001,1589
579395001,1409
579395004,622
579399003,1154
579399004,1154
579399005,1154
579400008,1332
579410002,817
579410003,817
579421001,1067
579423001,1197
579454003,1150
579465001,1265
579466001,1265
579467001,1265
579468001,1265
579468002,564
579468004,1516
579468005,1270
579468006,564
579469001,1265
579470001,1265
579475001,609
579477001,143
579500001,327
579504001,1919
579504003,1345
579504004,273
579508001,1075
579510001,1075
579517001,403
579522001,499
579523001,1483
579524001,499
579525001,499
579527001,523
579533001,499
579533004,1035
579533005,499
579535001,499
579541001,588
579541004,1645
579541007,1580
579541009,1664
579541011,40
579541012,1508
579541015,1508
579541018,398
579541022,1508
579541024,1508
579541026,1030
579541027,1508
579541030,1250
579541031,1320
579541035,343
579541036,847
579541037,1508
579541038,1580
579541041,1027
579541042,1320
579541052,1027
579541053,606
579541072,1898
579541074,588
579541075,512
579541076,655
579541077,1030
579541086,1027
579541087,1250
579541089,1563
579541095,1250
579571001,707
579577001,848
579589001,569
579614001,884
579614004,1128
579614006,957
579629001,334
579637001,1452
579691001,1734
579692001,728
579692002,1019
579692003,1019
579692004,1957
579692005,1957
579692006,137
579695001,1957
579695004,456
579695005,509
579697001,1452
579697003,833
579703001,137
579704001,728
579715001,137
579715002,456
579751002,1252
579751005,1664
579751009,1508
579772001,1592
579773001,740
579776002,1592
579777001,1592
579777002,1592
579777003,1592
579777004,1592
579777005,1592
579777007,1592
579833002,1034
579833003,923
579837001,1706
579837002,310
579838002,259
579838004,1066
579841001,137
579841003,728
579841005,456
579842001,1957
579844001,1957
579844003,728
579844005,456
579844007,728
579845001,190
579847001,190
579847002,190
579848001,190
579848002,1346
579849001,190
579865001,546
579865002,3
579865003,1811
579873001,1063
579873002,840
579873003,1063
579873004,840
579883001,1580
579904001,35
579907001,689
579910002,1003
579941001,453
579941002,1694
579941003,453
579941007,453
579954001,249
579976001,1223
579990001,579
579990002,1109
580000001,1175
580000002,1284
580000003,1712
580012001,957
580020002,1487
580031001,1675
580031003,1675
580031006,641
580031007,844
580031010,1675
580031011,1675
580031014,1675
580041001,116
580041002,1862
580041016,482
580041020,404
580041021,1119
580045001,920
580045003,1008
580050001,535
580054003,167
580054004,976
580054005,430
580055001,564
580055003,564
580067001,1464
580074001,1675
580074002,641
580085003,1273
580085004,1005
580089001,1675
580089002,641
580095001,957
580097001,210
580100002,1411
580102002,641
580102004,1675
580102006,1675
580102010,641
580102014,1675
580117001,506
580140001,1726
580145001,46
580155001,920
580186001,718
580241001,46
580262001,1265
580263001,1265
580264001,1265
580275001,1265
580290004,878
580290005,73
580290007,1647
580292001,1263
580300001,499
580301001,1483
580301002,1035
580303001,757
580307004,1903
580309001,1683
580318001,499
580318002,1035
580331001,1136
580331003,1156
580331004,1846
580337001,728
580338001,137
580343002,576
580345001,190
580348001,1544
580348002,663
580352001,190
580379001,531
580379002,105
580391001,222
580438002,158
580439001,158
580457001,94
580457002,94
580465001,1050
580469001,94
580469002,966
580469003,94
580469004,94
580469005,94
580469006,94
580469008,94
580474001,1237
580474002,1419
580475001,347
580477001,94
580477002,94
580482001,382
580482002,770
580482004,1027
580482006,382
580482008,1664
580482010,40
580482011,1027
580482012,705
580495001,336
580526001,158
580526003,1419
580529001,569
580529002,158
580597003,1607
580597004,1390
580597005,1604
580597007,1604
580597008,1390
580600001,174
580600006,174
580634001,107
580667002,1176
580671001,1561
580674001,1566
580674002,645
580674003,298
580674009,1459
580674014,1057
580680001,925
580684001,732
580684003,1815
580684005,1066
580684008,1066
580684010,1066
580684015,189
580702001,549
580732001,947
580746001,1080
580746002,56
580746004,1589
580768001,382
580768002,1070
580769001,1252
580769002,1508
580770001,157
580770002,1252
580770004,398
580770008,1507
580775001,688
580775009,823
580831002,1328
580840001,299
580853001,94
580853002,966
580853004,94
580857001,94
580859001,1995
580860001,1128
580866003,1365
580867001,74
580869001,1474
580869002,1948
580875001,966
580891001,1386
580894001,1081
580894004,723
580897001,1474
580932001,1964
580932002,1937
580932004,797
580932007,687
580936001,1335
580959001,298
580959003,1937
580965001,1003
581012001,850
581051001,46
581051002,568
581055001,1880
581056001,895
581056003,1514
581062001,1643
581086001,1252
581086002,1070
581086004,1508
581096001,1353
581096002,1445
581102001,224
581103001,968
581103002,682
581103004,1702
581105001,110
581105002,259
581113001,1543
581113002,416
581113003,416
581113005,1543
581113006,1052
581113008,416
581113009,1052
581117001,376
581117005,867
581117006,1525
581117007,867
581121001,592
581123001,873
581124001,528
581127001,1052
581127002,416
581127006,1454
581127008,1052
581127010,1794
581127011,1052
581130001,165
581138002,1944
581150003,1054
581153001,1702
581153002,224
581153003,224
581153004,968
581153005,556
581153008,445
581153009,224
581154001,428
581154003,682
581157001,1309
581157003,1119
581162001,1603
581162007,829
581162008,556
581175001,33
581178001,1693
581178007,627
581178008,120
581178009,1693
581183001,1583
581187004,1088
581206001,225
581213003,1165
581213004,56
581219001,64
581226001,1732
581228001,968
581228002,445
581228003,545
581234001,1114
581234003,1761
581234004,1662
581238002,1008
581244001,733
581244002,1375
581275001,1603
581275002,17
581275005,17
581275007,17
581275008,556
581275009,1603
581275010,17
581293001,1543
581293002,1454
581293003,416
581298001,667
581298002,545
581298005,667
581298006,224
581298008,556
581315001,416
581315002,1543
581331001,1933
581338001,1504
581359002,785
581359005,1418
581363001,785
581363005,1418
581363010,1418
581363013,785
581363016,1702
581363018,1702
581378002,817
581378003,143
581408001,785
581408004,1702
581439001,439
581441004,810
581441005,1802
581452001,188
581452002,1010
581452003,1846
581452004,370
581471001,768
581471002,403
581481002,89
581531001,1868
581542001,512
581542002,512
581543001,847
581543002,1645
581551001,1276
581551002,1162
581558001,1722
581558002,106
581563001,1276
581563002,631
581566001,1352
581568001,416
581568002,1794
581568005,1454
581573001,1139
581573002,370
581583001,1165
581583005,56
581583007,1589
581583011,1486
581583012,56
581588002,242
581588005,242
581588009,242
581588010,843
581588013,344
581709006,188
581709007,1156
581749002,1464
581754002,1773
581777001,862
581777002,1506
581777008,1506
581781003,1506
581781004,63
581781008,1878
581781010,1506
581807001,646
581807002,1544
581807003,1464
581819002,493
581825001,1844
581831001,984
581831003,386
581831007,73
581831009,386
581831010,984
581831016,730
581842001,1966
581859002,1605
581859003,1605
581859006,313
581859007,1726
581872001,1387
581877001,782
581877002,558
581888001,581
581888002,282
581892002,1799
581906003,1451
581909001,1248
581941002,102
581941003,921
581951001,102
581956001,24
581971001,1680
581979001,1335
581979002,1701
581979004,1200
581979005,517
581980001,1386
581980002,1701
581980004,1335
581982001,1420
581982002,1024
581983001,929
581983002,929
581983005,1969
581983007,929
581983008,1949
581983009,1969
581983010,1969
581992008,1394
581994001,633
581994002,1303
581994004,929
581994007,752
581994008,929
581994009,752
581994010,1969
582001001,1087
582011001,1676
582011002,1865
582011003,1676
582011006,1676
582011007,1676
582011010,1676
582030001,1354
582030003,1354
582030006,1544
582047001,1164
582053002,663
582053003,663
582053004,1464
582053005,7
582071002,1065
582073001,634
582073002,540
582076001,729
582077002,533
582077005,533
582096003,770
582110001,192
582121001,1838
582121003,89
582138001,1423
582138002,1830
582164001,1223
582164004,335
582165001,1776
582165002,1776
582168003,1246
582210001,418
582216001,1700
582216002,1324
582239001,582
582239002,582
582241001,728
582244001,922
582245001,496
582247001,582
582247002,582
582248001,922
582248003,922
582248004,922
582248007,922
582252001,582
582254001,582
582256001,582
582256002,582
582256004,582
582257001,922
582257002,922
582257004,922
582257005,1581
582258001,922
582304002,29
582326002,818
582340002,5
582340003,1499
582340004,5
582388001,1462
582388002,1087
582401001,753
582401002,1235
582408001,292
582416001,1393
582420001,631
582420002,631
582423001,1444
582423002,292
582449004,1953
582449005,1991
582450001,161
582456001,93
582456002,1621
582456003,93
582462001,682
582462002,682
582462004,1603
582462006,829
582462007,1533
582462008,1533
582477001,1572
582480001,28
582480004,914
582480005,1316
582480006,1534
582480013,28
582480015,1316
582480016,1316
582480023,1534
582480024,1125
582480026,28
582480027,1316
582480032,1316
582528001,202
582528002,1218
582535001,585
582536001,202
582536002,1218
582577001,1615
582577002,1615
582577004,337
582577005,1877
582579001,810
582625005,1822
582625006,1214
582642001,737
582642002,804
582642003,750
582652001,398
582659001,497
582659003,298
582659004,1459
582659006,497
582694001,91
582695001,91
582697001,91
582699001,91
582700001,91
582701001,91
582737001,1462
582737004,1087
582751001,1172
582754002,668
582761001,1991
582762001,1249
582766002,692
582766003,1392
582789001,1978
582789002,25
582789004,1163
582807001,868
582847001,1693
582847002,627
582847006,627
582881001,1974
582894001,1215
582894005,1215
582902001,1215
582959001,666
582959002,1339
582987002,283
582998001,283
583005001,470
583009001,550
583009002,1671
583010002,1671
583030001,54
583030003,1852
583039001,96
583041001,1980
583041002,146
583041005,1356
583044001,710
583059001,582
583059002,1866
583059004,582
583060001,1196
583066001,664
583072001,875
583072002,403
583084003,8
583084006,1066
583091002,246
583094001,877
583104002,1577
583109001,458
583116002,1000
583120001,1012
583121001,273
583121004,1029
583121007,195
583131001,291
583131003,1280
583131004,1280
583131005,816
583131008,1280
583131012,1280
583131013,1280
583147001,1392
583147002,692
583150001,1891
583150002,229
583150003,229
583152002,1048
583158007,1791
583158008,1145
583206001,1392
583206002,1051
583209002,1934
583209003,401
583215001,704
583215003,704
583225002,367
583347001,1285
583351001,1254
583351002,877
583351005,339
583351009,1799
583355001,1736
583362001,339
583362002,286
583362005,623
583363001,1481
583381001,215
583381002,215
583381003,1270
583388001,1481
583390001,623
583392001,339
583410001,339
583417001,1738
583417002,1964
583417003,1738
583425001,284
583426001,1215
583431001,1411
583433001,1675
583433002,1675
583434001,1411
583435001,1452
583441001,833
583443001,641
583448002,1411
583448003,884
583451001,1128
583451002,1411
583453001,1411
583454001,334
583456001,957
583456003,833
583456004,844
583456006,957
583456007,833
583463001,58
583463002,957
583463004,884
583483001,957
583486001,957
583487001,1452
583487002,58
583489001,957
583529004,631
583529005,511
583532001,371
583532004,371
583532005,353
583533001,1722
583533002,701
583534001,560
583534002,371
583534004,541
583534009,1130
583534010,603
583534011,1899
583534013,560
583534014,835
583534015,78
583534018,1762
583539001,1361
583539002,897
583539003,75
583548001,1433
583554002,311
583558001,701
583571001,614
583579001,659
583579002,49
583627001,506
583647001,1459
583647002,797
583673001,614
583699001,1966
583699002,1966
583725001,1964
583728001,1210
583732002,1298
583733001,1109
583734001,1248
583734002,1738
583745001,1350
583757001,206
583757002,206
583776004,1615
583785004,196
583785005,986
583785006,1364
583785007,1364
583785009,1509
583786001,772
583786004,1517
583786006,1134
583786012,925
583786013,925
583787002,1017
583787004,1017
583787005,1017
583787006,925
583787008,925
583797001,98
583797002,338
583800004,946
583800005,1167
583800009,330
583800016,946
583801002,1512
583801003,338
583802001,196
583803005,1509
583804001,1391
583804002,98
583804003,1512
583805002,1391
583813001,246
583813002,24
583813003,246
583813004,24
583845001,54
583863001,528
583881001,644
583889001,893
583893001,56
583896001,365
583896003,81
583897002,1934
583915001,631
583917002,1419
583918001,158
583923002,158
583923004,158
583924001,701
583928001,370
583930001,16
583933001,877
583933002,1254
583933003,877
583933004,1254
583933005,623
583963002,1722
583964001,1486
583972001,158
583973002,458
583974001,158
583976001,631
583976002,511
583976003,13
583983001,1237
583989001,1237
583989003,1237
583989004,1237
583989005,1050
583989007,1237
584035002,158
584035003,158
584035004,19
584035005,158
584043001,1757
584043002,1761
584043003,158
584043004,1757
584059001,1203
584066003,1114
584076001,1662
584076002,1662
584077001,19
584077003,1662
584084001,526
584104003,586
584104004,1582
584112001,933
584115001,1761
584115002,1114
584115003,1662
584128001,1054
584157001,1262
584157002,1262
584157003,1137
584157006,1715
584157008,1262
584158001,846
584158002,1552
584181005,917
584187001,325
584198001,325
584200005,1065
584200006,1057
584204003,1065
584206001,492
584211001,158
584223001,808
584223002,808
584261005,325
584263001,996
584263003,1113
584274002,1524
584274003,1515
584276002,936
584276007,1365
584276008,505
584276009,498
584277001,498
584277002,74
584277003,1617
584277005,498
584279001,1617
584279002,936
584280001,1617
584280002,1365
584281001,1958
584282001,1617
584282002,1365
584282003,936
584284001,498
584298001,401
584298009,620
584298010,685
584298011,620
584298015,620
584298016,1395
584298017,675
584298019,620
584298024,1579
584298025,1209
584298026,620
584298027,1934
584298028,620
584298030,620
584298031,1934
584298032,620
584298035,90
584298036,1999
584298037,1395
584298041,593
584298049,90
584306001,1617
584306003,936
