article_id,cluster
637982001,1117
859458002,581
889974002,72
643974005,1630
903048001,173
495685013,1207
817972002,745
685816011,1891
890458002,1465
864498001,1230
739830007,762
630672002,1475
849637001,1461
598515006,1219
928351001,873
811784003,1920
554536001,542
639511002,1773
648295001,462
687852002,1330
772659002,1884
594264003,653
825016002,664
869331008,822
699073004,1638
779374001,101
706443002,859
933413001,520
648414022,967
636095002,1135
639838019,1465
555750001,157
638777002,135
593829004,837
600229002,693
866587002,285
892547001,173
549390009,1725
573150001,1180
676933005,124
796574001,1600
776772002,1597
528627004,1599
683639003,1422
806388001,1502
691629001,980
764822001,1109
831403001,953
545911004,149
798296001,898
851633005,217
648446002,316
462435023,1596
757711003,1269
894953001,1756
685816039,159
839926002,1404
712056001,557
260736028,837
889387002,1133
524607001,139
869181001,1968
622480001,378
610479006,1160
818605002,216
617965001,1131
806164005,820
573601001,639
661640001,1750
846607009,11
604037001,651
623282002,1510
641021003,362
708907003,1055
760143004,862
887750001,315
854525001,1285
557908022,1538
681179011,523
542878001,1704
821208001,1807
616776003,227
541721001,714
653760001,654
831736002,516
816583001,738
315987015,697
787648001,435
368038002,1151
770691003,1571
743760003,1688
597619001,1752
913272003,859
810997001,1768
464454021,910
751770001,1983
923218001,693
714826002,227
318035025,902
564929001,961
638313001,1213
585158003,638
824614001,1491
611644002,396
611904003,1001
654912001,1773
476315023,1616
618907001,1957
657850004,978
721674002,1013
481347006,1349
588245002,777
637520001,461
539293003,112
783978004,1079
668012003,799
708323001,118
871536004,1398
708472001,824
592030002,1696
818705002,635
738418003,1891
573701001,1771
636746001,528
803716002,1779
839766003,1120
851062005,1698
509015005,551
914175001,1787
583039001,805
831252001,459
876355005,1945
618800008,1065
817452001,316
568800020,502
648968004,76
787853004,833
760143010,377
781078003,425
751214002,324
782061002,685
518190028,1739
820135005,762
904298001,313
795052007,1439
841632001,678
932024001,86
706543002,993
634789009,486
778012001,1581
690621006,358
610617001,1087
757903022,446
735530001,1475
397068012,381
625787003,334
810897001,735
541491008,837
660791001,303
695266002,711
750347001,56
857812006,849
689029004,415
716348002,1857
531510001,1459
508579001,1605
707341001,1293
830283001,1409
909916002,287
825572001,444
699923059,1802
389236006,68
610273002,640
129085027,1901
901433001,1460
597048001,1338
525087001,1082
685009001,1878
755999003,680
888507002,382
530776001,1993
501119009,1599
618807001,1999
663564004,990
716419002,1809
805510037,1082
929453002,1001
695537002,1739
730219002,978
821459001,1108
797527002,841
688930002,1510
796010002,964
694182001,32
886367001,467
372860024,801
675581008,1491
657719021,549
803423001,739
489217007,1997
845191006,587
765731003,935
764557003,1275
401044002,1624
869158006,412
593829010,837
905518001,998
237347043,787
681122001,283
777070001,708
599773012,784
650939001,1442
723372002,95
824767004,1857
654861004,1341
881577005,693
924926003,1383
558001002,1283
635026001,603
663517001,870
745969001,1080
907696006,1060
571556001,790
625518002,1037
701308002,660
732986004,1697
905945002,259
674888001,248
781683001,1072
579873002,1887
614854001,231
821804002,1004
885063002,1739
658841001,761
697286002,1797
557585002,549
875469008,1119
711167001,498
623522004,1385
619552005,1125
876802002,489
902737002,154
622220013,1265
501136001,1145
690158007,1407
595071012,1905
843465001,484
867989002,455
775090001,1959
591183001,450
856394001,725
834926001,485
585414001,344
601636003,88
647979001,151
449570055,159
676364002,1577
717995015,1018
688464031,693
609302001,477
757206005,266
882151003,751
532954003,328
296476015,1088
734592004,374
558183001,837
710283002,1176
863920001,945
540701007,184
549702005,1866
700135006,665
609037002,118
811835004,601
834661009,387
642883001,747
679284001,190
698008006,1478
748998004,791
882899005,554
748365001,580
552711005,1541
723478006,1071
749103001,429
710877023,940
300908009,1607
569507004,1324
619258001,147
621706001,575
723694002,472
620231001,1412
613170008,832
598848005,1388
919411001,467
806806001,1803
567818001,844
585342008,199
521817002,1712
681264007,1087
760454002,1607
697031002,186
811599001,48
864467002,1974
683375001,1695
591334001,1112
864755008,1162
857414001,331
776783004,327
489435016,1287
620081008,654
705094002,995
723716001,1215
809411003,859
635313002,29
559603001,1175
698437001,69
454544002,1901
857345001,1473
866958002,764
864336002,851
653908001,1516
586307004,58
591083001,725
821886001,34
813282003,894
912309001,467
870516002,743
696733001,283
644071001,1666
489435002,53
826027002,587
882840002,996
722196001,941
552743031,1261
613726001,1418
622149009,264
655869003,1736
907954004,793
601876002,486
759159001,1838
776998001,906
677813003,198
781601002,813
745869001,777
701208002,1296
549108001,1357
828116001,341
810448001,1204
821115003,658
486639011,171
865434001,65
618389001,1842
743908017,615
347983037,1989
767813001,1618
635126001,940
736583002,1636
634411001,1502
514577008,268
635677001,1660
719553003,1153
679662001,1540
591101002,897
702932008,159
746061001,1070
857621002,893
812977001,856
690158013,762
588849001,228
622220007,1039
880099002,799
551566003,1618
607006001,1762
683275001,263
540998015,627
822568001,352
904916001,1850
937965002,699
702935001,824
674711007,1998
677848007,1852
449570041,883
806528007,1544
549437012,757
651266001,812
507706003,1858
688464025,416
586207004,52
608582001,128
717995001,1193
591565001,609
723147001,487
289597012,1906
711403002,993
699000001,949
816111019,1824
532421001,1804
612124002,878
759814019,419
776237030,496
731568004,1981
781534001,1944
520431003,566
715528002,53
661162004,723
870623001,1180
746306022,1021
623522010,1848
902502001,911
827625001,859
706268037,1087
596877003,1975
751994007,554
892896004,1803
696826001,856
820048005,615
694519001,296
675795006,289
744934007,1180
579165022,806
849886006,1975
521266001,101
579302015,190
804759003,156
225784039,296
883533002,141
583797002,1452
619829002,1086
623859003,1616
808028006,1908
859805001,1775
685510002,680
595440004,1602
594177004,1561
503623006,1235
699360003,1884
501820021,516
629681002,1043
622611005,455
796509001,313
658105001,613
746825001,179
653428002,856
593808009,788
618287010,808
657481001,295
508638032,1312
622140005,1946
558945002,1534
515327003,342
521780001,195
586503005,1324
631752004,820
813060002,693
626030001,1076
703317001,1336
694298036,538
745318002,1784
534071001,971
721990004,135
755626001,221
787164001,313
622958020,1394
851797002,1339
766915003,751
792695001,1329
888045005,44
833534003,174
629758005,1677
550004002,368
514692014,879
545396008,1901
877744001,1543
636455012,252
883784002,1990
734930004,680
640108009,1549
562211001,1007
754440001,734
598533002,145
614117008,830
534720001,136
695299001,1302
624445010,288
688916012,1323
905465001,1180
899322001,1136
813504015,790
697975002,150
760250003,327
639108001,1086
936594001,1953
811960005,1490
716235002,1237
806142001,702
509133001,266
656450001,1374
501407003,732
640605004,1361
858147003,35
640154004,767
695632115,1505
544290022,296
685174001,1296
618387004,711
623980004,287
621913001,1083
514577020,1157
883157001,314
594541027,258
851615001,791
923534001,1502
805000010,278
899473001,241
714790030,379
512297001,1649
885827002,90
813504001,790
733959001,1866
818029002,1541
614010001,1009
906909002,1192
866578001,857
721609002,554
690263001,284
453272016,225
623980010,206
544290036,296
695632101,300
800832002,3
594541033,182
808246001,698
704983001,990
583044001,1599
876857003,198
739688030,337
709138001,473
807093001,1317
733098023,1144
714790024,953
828852001,1623
701134019,1087
805000004,278
753747003,911
644499004,1703
549333007,313
716751001,1128
384263010,1983
591334029,1055
788006001,244
813060016,1125
914537006,1792
862453001,1975
657403002,1929
643985003,868
525932007,1363
672625004,857
589896010,1953
302334001,1285
629603001,114
596166002,944
681915004,1644
867470006,1034
688916006,1323
804659003,1278
631949001,544
624445004,568
635839005,1858
642796001,1463
594177010,1561
595440010,84
845282001,1670
749947001,1358
684212001,8
362997013,439
824038001,1561
872509001,1828
899222001,1854
727928001,642
829883001,1025
716335002,397
717942003,1287
615790001,735
627769006,1488
806713001,584
663519004,674
780947001,295
511828001,1255
674886004,894
912169003,1429
858856002,1504
640054004,1877
628750002,360
597035001,1322
331072001,473
618287004,695
568065005,1597
550086001,462
621813001,1829
786553001,878
719733001,308
595124007,931
682957001,1542
922081002,1541
820113001,255
590916001,590
570450003,1395
702720001,1018
725595002,888
540998029,627
715042004,47
661408002,188
688464019,693
663937002,1126
662340003,706
804759017,669
579302001,190
849886012,1975
820642001,205
883684002,1595
869498002,1746
690156002,1104
678924002,1175
664196001,434
861411004,407
691461002,183
545419006,472
719062001,1237
801961001,749
786202001,640
688916007,1323
768551003,1406
624445005,212
871517008,237
804659002,530
585441001,154
593954005,1579
760065001,893
644675001,511
728788002,1394
488561035,729
850906002,1328
577917001,1197
687734012,1133
815650001,30
636455007,369
672625005,147
619138002,110
544739046,296
710587002,297
826172002,1237
698184001,313
616910007,1573
384263011,1762
753475008,472
813060017,1538
651368005,524
747403001,1512
702932035,1293
714900007,741
701134018,1087
733098022,1017
735623007,1674
623980011,1527
607154008,870
800832003,3
695632100,775
903486001,1168
721949002,1886
607537002,648
679066001,1565
691814001,15
767946001,1490
818029003,340
807882001,1953
870290001,1475
783645004,594
662075001,222
571503001,1464
801621001,1028
635346002,1238
673349001,44
699155001,1389
469137015,1065
678924003,1453
883684003,1595
570033008,320
804759016,669
744934012,1180
625678001,56
680262010,718
662340002,1813
688464018,1125
708359009,831
856627001,1805
871492002,1028
522952033,240
715042005,159
540998028,627
739267001,399
570450002,957
843687001,1913
510407031,1812
577006014,1501
611306004,1927
607153001,1465
800447001,1260
596877016,1975
705143001,1200
766997001,1703
649057007,1821
640054005,1877
894288001,461
568065004,1597
618287005,928
508638027,1312
628750003,360
697064002,862
662593001,365
674886005,894
871241001,7
870776001,773
564714001,889
633803002,459
761204008,1950
627769007,760
717942002,1287
716335003,397
811720005,1953
564045001,320
753094015,1614
759814024,24
696202002,986
527285001,421
748330001,1628
944309002,998
711823014,1241
198518010,670
613546002,1777
362997012,320
903631001,495
620535001,56
594591011,1419
882997001,1675
671303003,1206
711032001,358
593808008,788
746034001,388
812922001,1519
674886011,894
565194001,488
821140003,375
733719001,157
570489005,682
653428003,1969
776237019,207
753094001,964
181448022,757
795510001,274
884350002,401
703833002,1834
699360002,421
634444001,554
501820020,194
629681003,172
594177005,1197
793886002,120
850984001,994
883533003,141
469137001,1065
579302014,35
804759002,669
739681001,303
584076001,1078
675795007,471
680262004,718
697500001,257
644024001,698
892896005,941
884583001,427
751994006,953
842007001,44
890745001,722
587283004,633
656589007,879
748566008,1774
815001001,703
575528001,999
839799001,777
558787001,1827
737632001,1296
947934001,368
621914009,2
746283001,621
727039001,1455
842000008,1335
423900022,181
565323001,56
658601029,1277
753572001,1227
640154005,1659
612960003,1516
635495001,108
623980005,206
640605005,1164
858147002,841
771259001,1616
903731001,430
296471021,1495
292453011,187
716235003,1237
811960004,305
842463002,117
747558005,337
676104001,227
760250002,1207
813504014,1681
624445011,288
870518006,337
590007001,1190
688916013,280
856727001,1021
614117009,830
663777002,1624
801721001,812
561208001,425
488561021,264
552471012,1821
545396009,1920
552743018,624
722425001,688
607702001,1554
690707003,278
766915002,751
509457017,421
514692015,879
589896005,1953
561559001,805
634020002,424
635517002,1671
832331008,481
738650001,995
702960001,725
813060003,693
631752005,820
804992024,1593
857541001,1412
745318003,1784
694298037,538
782616007,1824
638751007,1750
542014001,682
857621003,488
681264012,218
557485003,50
591101003,897
702932009,1565
701134024,218
456163026,524
729084004,1658
719553002,1078
844306001,1136
514577009,784
713218001,357
802458002,1375
743908016,615
917855001,1193
766264001,1801
821115002,1944
677991001,1438
661139001,523
885972002,879
702211002,1907
936776001,1883
867098002,1764
677813002,995
625027004,947
708389002,50
821097001,774
639268002,780
834766001,1123
601876003,486
702393001,403
763129001,681
655869002,585
622149008,1992
316441015,1304
875899001,1908
497284027,1063
496923005,283
594834018,524
641843006,11
813282002,114
870516003,743
878022001,30
609483023,1824
591334014,816
769662002,165
614796002,1297
868629001,1819
509637001,1332
612935002,828
697131003,1024
842055009,11
724075001,56
600665001,316
615194001,348
715528003,1894
614854014,1066
697920002,302
776237031,207
615378005,578
612124003,916
501820008,708
718582002,121
707269001,601
711403003,424
787660001,1377
877711001,756
874848001,908
809240002,1185
549437013,757
584729004,657
688464024,1125
703413001,1452
449570040,47
829045003,1840
677848006,254
674711006,1550
758435004,898
696039004,781
880099003,149
551566002,1618
721338001,828
690158012,1203
863286001,1347
754344001,806
629656001,475
613966001,897
824358002,1477
655969002,321
749567003,497
656630002,531
671485001,1394
740564001,530
532954002,328
882151002,751
764888002,1435
757206004,266
722887001,553
296476014,1088
688464030,693
752574003,1206
549437007,757
905787001,950
717562001,1241
565952002,1417
601636002,203
739894001,220
702293001,1973
523017010,1177
570033020,1509
789235001,473
449570054,1649
745293018,1216
724240002,1801
521462001,387
753852002,1740
578386001,1838
757557004,1749
649337005,603
551566016,1871
740235001,1840
558992001,290
824409002,822
629107001,1249
869496006,235
743791004,1981
718164002,397
809724001,1842
766435001,1531
896544001,1357
874891006,1057
619552004,404
800867002,226
623522005,1848
635837001,787
899791001,1492
557585003,549
592018002,430
615223001,930
579873003,868
905945003,433
507533001,1251
768486001,1433
849711004,231
567993027,1593
659567001,614
732986005,1697
625518003,1733
703626002,655
657285001,1749
881577004,154
649059002,724
845060001,1718
713318001,471
924926002,1203
809075001,637
850791001,1902
777058001,685
891981001,1764
763863004,13
653648001,1176
783098002,1360
625027010,680
586307005,822
906094004,28
316441001,978
801934001,1213
552743024,1261
656487002,265
670305001,636
671632001,1881
786257001,705
874948001,756
607917001,1671
605379001,995
952267001,1728
809411002,708
705094003,995
628687001,1546
671163001,1979
864755009,1162
829145003,1000
626165001,1718
776783005,98
688658003,1563
777709001,1706
753475020,472
804992018,1593
681264006,218
658601015,1277
701134030,218
521817003,1712
621846001,157
723694003,472
637553005,1554
766682001,935
883002001,978
850277001,415
640001004,751
685021001,598
569507005,479
800590003,1819
685770001,844
596206001,1399
568761005,1275
552711004,443
903924001,1469
607895002,1608
882264001,773
851011001,150
698008007,1584
868078001,1469
811835005,139
512075001,567
540701006,184
860651001,1435
757793001,299
756859004,1114
619884020,644
869912002,953
755700004,314
782870002,1673
518190029,1739
511371002,1367
872901002,1131
700795001,86
760749001,680
681179004,523
837106001,1915
522453001,1202
751214003,180
787853005,1280
649440029,1346
791546001,693
618800009,1065
678642006,1018
874244002,1055
476315036,1746
403844010,885
705389001,591
839766002,744
734994002,291
846700001,1035
509015004,1624
847237001,864
502085003,984
913694002,1439
683662012,341
738418002,1891
810231001,1820
688545001,482
797952001,437
658869001,1387
652873002,1598
871536005,1648
592030003,332
617725001,115
668012002,799
589832002,1272
595080001,1704
588245003,222
481347007,144
539293002,1112
847566001,363
446224024,772
553504001,1191
721934002,1030
906501001,719
822311001,1622
536373001,1021
593829011,159
645188001,462
727797002,1204
633450004,381
869158007,298
802905001,121
655784008,1803
874620001,567
489217006,1997
765731002,1183
594264016,1889
463601016,377
839453001,374
657719020,549
796010003,733
759597001,182
797527003,451
593972001,81
616127002,1444
669091022,787
542169001,687
681933001,356
598515013,461
708378004,61
759415002,233
676728001,164
322322012,1148
454602005,589
708985001,711
684083004,417
622877001,298
544780004,1241
817827002,1852
129085026,1248
713996001,333
755999002,680
687527001,1436
655265001,1136
809757004,1070
735945002,1287
462435036,1596
699923058,1346
689029005,415
751930001,705
857812007,849
625787002,334
727615001,1863
747198001,130
867738004,1373
695266003,675
511044001,121
689594001,52
541491009,1619
694751003,1015
811606001,778
829358001,1934
662659001,171
658969001,1137
485683023,302
818605003,216
693456001,365
621499001,1725
685816038,455
846600001,1633
260736029,837
551497004,717
830489004,359
462435022,1596
851633004,217
619696001,677
580671001,1329
583928001,555
683639002,1422
776832002,893
906874003,985
709854001,268
810460001,412
676933004,148
662108001,790
631774001,1510
841872001,1418
873276003,1905
759171001,1176
600229003,1927
593829005,1565
860751001,978
636095003,1135
648414023,967
344625009,43
772565024,510
706443003,1055
832598002,1100
607299001,791
743304001,1910
667514001,326
846782002,231
665587004,1999
734916001,1244
561793001,1599
594264002,396
763910001,327
644059001,1688
518329010,1772
811784002,1464
564310047,70
598515007,461
669091036,278
403844004,318
852671001,720
881404001,925
620319001,1678
544571045,126
611904002,934
687427001,1095
847180001,283
585158002,1796
571198001,1716
697119002,1251
848355001,122
683662006,1237
617725015,998
751830001,1840
631441002,413
714826003,227
549397001,1809
572990001,183
564485005,1856
913272002,1809
647424003,1821
789028003,724
655434001,654
881355001,1530
620448001,244
315987014,697
570004115,1746
604826001,233
800896004,1226
875217001,1477
822211001,823
521511004,1611
761698001,1190
855803001,1202
811262002,977
701115001,1318
536522001,1461
795109002,1837
912196001,817
708907002,654
644753005,1073
623282003,44
568800035,599
909185001,1378
846607008,11
641021002,1552
672052001,1137
577494018,280
710090004,1636
606679003,72
851137005,1069
785817002,260
811913001,516
744532001,774
661615001,1055
668956002,1198
823317003,773
751592001,873
278038029,1248
905778002,379
700802002,1357
745754001,1209
744263001,105
621620004,1168
622979004,1676
853348004,21
896368001,1959
718748002,1756
767311006,538
612891005,928
619801002,1297
868230002,1583
664209001,485
518190015,1739
807768002,554
750127002,1996
731960007,1521
499967001,29
782489006,1595
886085001,1688
819758005,327
716679001,1479
761696004,1753
768328002,1142
735689005,1337
686270003,1752
833499009,601
649440015,1802
840506008,787
587423002,90
842028009,1944
872370001,1460
890458003,607
893441002,744
495685012,723
868654001,905
685816010,159
830487001,1803
749674010,554
713783001,109
503650002,87
757904016,446
889974003,72
707214001,114
675135001,642
624658007,1876
806388028,1891
542352007,1864
598499001,102
731515005,953
818234001,93
669805001,1909
870530007,1693
702159001,1569
548837002,768
613051004,1550
568223002,1875
903326007,1303
767123018,505
569984020,978
827267007,1549
734109005,771
605555001,1738
577299001,631
706020021,729
713533008,313
850288002,673
746329003,137
572056002,731
873278006,516
867503002,1172
782383002,260
812375012,1721
564358003,209
807668002,288
631961001,483
840350001,1406
892412001,112
797529006,354
879339001,808
777292001,473
616129007,835
772565018,513
691343006,1168
648491001,1888
803190001,1200
588392001,644
582388002,1057
531670002,684
664309001,267
754262005,1278
740519001,885
881135003,1357
657719008,549
690498002,1491
779221001,1016
622825009,373
785895001,1478
218354020,338
493666013,542
650677004,565
145872052,467
750444008,1436
812375006,671
866383002,346
796370001,1245
867736001,728
747196004,1499
822860002,96
366686026,398
791491003,1419
685816004,998
749674004,56
766448001,910
495685006,687
803743002,1419
655896001,1884
757904002,1556
568016001,10
622284001,1634
669570003,1809
834799002,1927
639297001,899
679986006,412
649311001,1714
453765005,290
562339001,1015
838920001,700
594997002,1722
589412001,739
616963002,874
866665002,2
307847009,1686
855616001,1709
638495002,948
322017039,1788
702708001,1368
577399001,676
618690003,1384
853391003,135
589549011,1322
712104008,1708
863646005,1573
649440001,1346
588674001,358
824983003,571
845046005,963
900151001,313
734436002,146
772439001,1069
888552002,727
798625001,1815
654847001,625
586014002,349
638246001,125
318035018,902
806131011,669
708740022,80
783636001,1582
783167001,1703
600049001,1495
758626003,1165
759311003,1990
762656002,319
868005001,13
880877001,731
706623001,1125
922048001,1785
633608002,495
609938002,701
750520001,1261
587832009,377
746775004,35
709839004,1243
611415035,1575
704758037,883
707526001,1651
706011001,844
748097004,644
604992003,1730
816437002,777
915092001,227
845934004,86
895418004,152
868166001,1450
699755058,1835
517959007,208
798017001,812
594581014,1681
671519016,378
900763001,77
625506017,1901
758805002,781
541695002,1388
714750003,1238
674606036,565
681196002,1616
777146001,803
783186002,657
669866001,1374
399201002,664
586219005,56
818257001,69
823850001,238
629042005,1597
619595003,1092
734386001,105
475233012,1724
816759005,1746
583787006,747
897258002,1498
791987001,604
501722004,1131
723948001,326
701078010,444
907911001,194
708671002,1819
820058001,914
783707021,1087
631719004,412
674180008,296
688806002,660
695583001,1361
588422002,318
635929001,1909
620425004,1915
613456007,418
605603002,180
568593015,296
855311002,686
624660003,896
828919001,984
689955001,1699
796542001,1349
745737001,1338
571598023,264
818162002,836
906842002,482
942223001,1029
782784001,164
777273002,528
776744002,1848
915225001,1621
692946001,1516
569248011,277
525457001,1740
799797001,1274
553238010,45
713206001,482
636121001,335
868253002,798
327144042,111
611216001,1475
825831003,1016
545258002,1446
900456002,852
862249001,1826
706747008,344
601728002,1039
769867013,1193
837821001,514
379360022,1128
529859002,654
519773001,1856
733990002,1633
701969005,1063
652787001,286
617426017,1468
189634001,164
727347003,415
834029001,419
762351001,865
718445005,330
610070001,56
395619009,1772
611547001,1567
735357001,1512
767423006,194
816919010,768
706016008,156
671777005,398
792469001,501
707613002,718
686419013,245
933374001,1469
874956001,1738
755581005,921
619764042,757
808669002,1908
721577001,466
261606016,439
926063001,661
588146001,1170
545258016,255
647490001,680
745502002,1084
763280001,708
528199003,19
601728016,744
747591007,1422
777046001,1001
652361001,1310
681114001,44
506098016,375
522992001,1495
680372001,1409
708771002,1253
744764002,521
686419007,245
693915002,136
712167008,578
792469015,674
517880014,111
508933027,1218
515991012,80
739953006,1927
630851002,91
841260002,265
782362001,1310
759423003,1520
872213001,881
399061028,1357
745480001,946
818768006,443
922619001,65
714650003,329
485678050,1178
681096002,1291
835348008,186
739092024,989
942194001,1726
909920002,1119
577529002,578
488015027,1757
868066001,250
596218001,316
587124001,1987
834678001,1016
929001001,1057
763037001,1775
867186002,1471
659146006,1394
631902001,660
755876004,1387
610621001,1478
690617006,1846
690957007,1527
502660001,721
889333001,16
764087003,1064
501722010,1133
816153001,259
563976004,964
798901009,319
783707035,1087
701078004,444
556493004,1500
650614004,40
632088002,1239
709173001,482
617853001,324
745166001,959
855211002,1439
854726002,943
887553002,402
700170003,1703
616799004,121
811870001,154
959461001,259
458428032,318
690579001,1110
704758023,1279
900169005,953
620889001,293
827760004,442
604565002,26
690228001,1464
500771007,1858
692846001,941
844549001,1755
301687009,1941
894865001,30
671519002,378
637516001,609
517959013,280
399589005,1893
659579001,922
633813007,282
739908002,1291
700961002,1298
586591002,183
625506003,539
680716002,428
652054002,981
788323006,943
682238003,802
768498001,1314
624351001,1096
696963004,94
617322002,1144
483082001,422
908280001,177
488012006,1427
560621001,1357
637676003,601
561316001,1636
924518001,1125
648950001,5
641748012,1550
595487002,1170
798791003,358
760020005,1213
567691003,1807
708724003,622
709213003,503
608069040,1501
739279001,1010
639985002,196
510074016,412
548110002,844
625137001,557
805714001,714
448262046,1092
804223001,1067
479173001,1919
775996019,1388
645738002,957
682236006,713
910459003,742
730645004,958
699798002,1896
860256002,484
749098022,616
743152002,1127
933905002,439
699755064,1193
594581028,831
852043001,468
743603002,795
883858001,310
686722001,1807
643702004,345
826508001,322
870039001,862
836036002,1423
727676001,816
305775032,82
278811010,1587
650798002,576
640193002,470
619677002,1487
825624003,640
860632001,286
481111010,139
765709006,17
555973001,699
709248007,1231
836303001,773
872962002,95
841911001,1563
510398006,855
782813002,744
805370002,4
714530001,261
769729003,423
795820007,669
449897050,950
714261001,1176
584639001,998
837165001,250
806185007,1527
805713008,4
572207020,423
671777039,113
686346002,1987
706016034,556
508541004,162
533261032,1224
903934004,1395
640740001,718
641277001,975
692002001,998
620425038,880
579838002,1039
822856003,1264
651809003,1998
689011001,379
521807006,1110
819500003,87
681274003,1744
914907001,849
594069005,1414
481093013,1605
712924001,480
516903008,1491
771516001,545
770021001,1638
618399005,1870
533261026,1820
559426006,1092
618624001,42
853325001,312
693682001,1313
791710002,1750
599374004,144
554552009,1279
780719001,1496
645638002,1212
599719023,251
646961002,1734
615462004,1386
689011015,379
739092018,462
616697001,439
715232002,1173
866991001,1995
517046017,564
853474001,1834
690950032,814
687315001,256
743681001,1873
908380001,470
729116002,1643
621523006,1616
672760001,56
828268002,1284
624251001,554
709248013,799
660830002,561
717490081,1282
760931004,446
616715002,1865
510398012,1193
688908013,981
725927006,1064
557248028,1193
761417005,1551
783682003,1879
907604001,520
398074056,1187
557246005,1228
590748001,366
537076001,482
673506001,1418
706016020,950
622896002,183
619291002,1351
617646001,398
841182003,1390
651649002,182
752811004,1389
661963001,79
757023002,279
463970023,1919
803935002,1556
594978004,1675
568931001,870
679629001,87
875950003,212
692102001,397
816995002,1169
765236001,151
692653001,1481
742083002,141
699755070,1835
748099001,876
897929001,567
757832003,1006
548613036,149
732230001,1536
617117001,1416
836203001,299
523756001,1689
554598066,1565
696594005,413
714430001,1531
806269003,66
488012012,1427
790643001,1756
784485001,562
771623002,745
641748006,1550
666040001,190
640882003,859
608069054,168
677049002,1871
758989004,774
661493009,674
806000019,21
617279006,1914
625280001,1820
759643001,1320
777148004,417
696778001,319
597103001,479
628926003,793
734528002,268
698387003,950
861649003,1030
640162004,729
882456001,491
850314001,1221
814635003,1346
716552002,1479
717065002,110
633935003,748
543497003,1812
616453004,848
638358001,586
519847024,1809
557651003,507
715679009,652
725270001,414
910220002,1529
732512004,1311
873108001,509
570002014,1282
777504006,1837
669999002,168
918854001,692
717874003,521
664122002,156
673900006,950
377277025,1111
596365001,1341
597652001,1195
880394004,1447
809223002,1436
808714002,1835
526434009,1794
656059006,978
643215002,1016
741387001,414
685791002,192
559820001,1510
643678025,774
801857001,351
835085001,1661
811229003,856
627260001,733
821512001,1504
695043005,1761
865033003,379
506503002,1229
663010003,378
534047001,1893
660009002,6
600784002,1174
755610001,25
773192002,1176
874587004,720
575214004,990
925916001,1532
247072026,1612
683123003,1602
670942003,1952
790505007,1249
770703004,1172
875978002,1523
798820004,1000
785018003,1871
655988001,576
684193001,5
739875002,1239
702272002,1080
703805003,422
627155002,925
738202003,124
647998003,1241
820441002,279
717583002,1723
674294006,437
644803001,833
789356001,904
834705001,94
567413047,784
499979001,1131
910115001,1106
731383002,104
806241002,471
704126003,156
888028001,796
563477022,1901
809278006,471
689389009,1034
348330042,1471
789407001,1142
857880001,1273
745199002,89
725954003,821
794575017,1193
523625010,212
747051003,84
627360001,369
904064001,1539
865662003,1111
879190001,1155
623498002,1867
665497001,1427
876345001,914
687602007,356
648638001,970
743214004,161
786234001,147
563610001,1301
927529001,1694
562327001,26
495742001,399
629482001,1523
786565001,1465
756849001,44
635421003,715
636438002,1771
712228002,1017
538976005,45
579465001,778
590920001,1280
904735001,1826
608007014,1387
865133003,1206
523625004,1104
870982002,1607
794575003,524
812461002,34
600684002,884
769434001,854
922135001,1724
659132022,457
827806001,89
814875002,590
883730001,1433
882207001,1682
664022002,1040
721488002,608
808796001,93
596265001,1768
597752001,450
784698003,244
617735004,715
732412004,89
752962001,808
769102036,390
923353001,1656
740507001,1726
664317001,101
665620001,269
792245001,405
863603001,1929
450662010,283
643678031,1612
826955002,1162
821449005,1213
717501001,1551
841679001,1002
564417003,528
513145002,1036
247072032,1612
684900003,506
634016017,656
742172010,729
686564013,1133
476583019,1231
686993006,744
787758005,1341
800804002,244
656080001,921
690504001,548
814635017,265
475120001,740
583072001,971
831219001,240
720459002,156
324502001,504
694741006,1712
769683001,917
730167001,1290
813263001,228
662852001,56
567760005,1496
746913001,1322
651030003,280
626650008,1369
854338008,1053
377277031,1111
673900012,950
786101002,1045
607661001,412
736780001,638
747004002,313
857373001,1535
856644001,1662
911880001,570
624691005,138
865977003,4
573716024,1544
651350001,1502
904820001,935
708819002,956
682674001,829
856115001,90
697185001,1336
598301003,1855
912088001,757
699667001,477
635474002,528
427159023,56
859077015,1565
552449002,1332
606407001,1781
637268009,870
642126003,355
690924002,1670
801091002,336
826224001,1298
693242005,1388
619464011,1398
657815001,381
787185003,1779
894756005,157
817779003,1142
577250003,209
661054004,1316
842251002,464
717130003,134
708366004,578
870044001,736
697756002,416
752677001,1924
768947001,1819
864282001,673
805038001,1072
570002028,47
736530008,35
740927002,1594
808883001,106
618008001,84
705671001,1700
495695003,453
749664001,120
696154001,1334
871646002,1254
584115001,1548
701701005,114
609334001,135
676352002,445
815633001,1568
832486002,1792
814304001,1064
808801016,147
883450003,508
859626001,1576
559482001,741
670995001,1958
772747003,1793
736266001,613
924083001,1946
594987007,461
791488022,908
469562036,906
577294041,1323
607387001,1619
753724002,394
769814002,1144
890626001,943
794797002,702
812683003,121
556106001,1942
878096003,1214
810792005,1330
513325014,842
479604005,1597
828771001,722
855239003,1008
696787002,936
635741001,1454
756469002,1480
880867004,1647
679754001,1950
917172001,1690
801905009,898
852289001,1647
679005001,1247
935659001,1041
